Id,SalePrice
1563,104064.75322990748
1564,167222.9864443296
1565,141614.32929197466
1566,218458.6915521801
1567,69780.92854519212
1568,214097.14566172264
1569,114143.60747451126
1570,126164.90493988525
1571,117554.21578265517
1572,138657.28690244746
1573,232786.34016342484
1574,153501.66291868244
1575,214723.54018702568
1576,223285.22130701528
1577,205329.38341569412
1578,149386.74256111286
1579,134689.09111857787
1580,211474.1966887731
1581,131110.21804079413
1582,118468.38506512577
1583,304038.27955343644
1584,240498.10677323653
1585,148200.34966050508
1586,26167.46702780109
1587,84696.118907528
1588,136190.86010468914
1589,98103.18769744877
1590,143846.00363202998
1591,79652.27743996191
1592,136632.1858183553
1593,121175.49774452043
1594,138876.3834591282
1595,125933.27907759906
1596,235787.1333120088
1597,197597.4613316327
1598,192290.999873274
1599,192525.087881773
1600,209848.72052231035
1601,6913.385057100095
1602,117155.51792396861
1603,66566.40338464291
1604,259195.96885515354
1605,260365.65693815588
1606,176304.08597123413
1607,247689.28835810558
1608,227285.18681206182
1609,204337.31781045534
1610,146538.67757818755
1611,147760.4273561563
1612,187674.55912015727
1613,176695.02518659853
1614,114299.12719798018
1615,75796.20487050014
1616,75796.20487050014
1617,88080.10091440962
1618,114684.32704189117
1619,120058.78086538799
1620,225683.68456027098
1621,139443.89808246074
1622,138846.03500764258
1623,266644.11493615434
1624,209060.87763125985
1625,117639.0744866482
1626,191005.87112277583
1627,191690.17403816432
1628,281289.7741059186
1629,187176.33881507604
1630,333223.1258838165
1631,239474.47988346615
1632,259503.8146361441
1633,174152.75449582865
1634,194279.4283864249
1635,175626.75982259703
1636,176132.4464682443
1637,189958.85036339355
1638,220188.77000090503
1639,207945.53152682888
1640,267419.03579884674
1641,201325.38869993598
1642,226764.94484454463
1643,248025.19513493567
1644,241683.429675858
1645,191996.42157728854
1646,160234.47959813545
1647,185051.71527742106
1648,146926.51003415138
1649,123214.01278207381
1650,98764.79766299017
1651,108390.73018097621
1652,115288.28463170049
1653,114809.00902896374
1654,172499.29270066484
1655,172476.89802508103
1656,169937.6891622676
1657,173457.84390613786
1658,170416.96476500412
1659,140357.23057317128
1660,138640.76161025092
1661,359545.1436978711
1662,339083.30175160826
1663,328082.65522837057
1664,406668.24162082165
1665,300601.2866969309
1666,285812.87330891495
1667,316920.5795867995
1668,301114.68532257667
1669,278699.1085664837
1670,306174.7422918326
1671,254295.56284955028
1672,367488.9223047651
1673,291110.0970912187
1674,269151.4661018967
1675,198509.24576398637
1676,193477.4458920327
1677,216985.06353615806
1678,389683.9978591681
1679,325781.52744611446
1680,303858.5514718536
1681,261976.68604388554
1682,278080.7453527346
1683,219682.51913052914
1684,195735.5578304811
1685,181006.23630752042
1686,203000.8076924265
1687,176843.53620859585
1688,210961.139856969
1689,207790.1097177281
1690,198831.04924553563
1691,187188.8930974924
1692,259592.51337473257
1693,176582.20315387426
1694,181695.6384696921
1695,177570.59290353046
1696,270333.58289645053
1697,177309.2598488091
1698,320707.72146882047
1699,306612.5889346374
1700,238966.8835606915
1701,269351.7604739785
1702,279146.81979998574
1703,273666.18573449994
1704,279248.1364901669
1705,240906.96524413326
1706,371074.21869137324
1707,225339.95704567502
1708,221788.6009977532
1709,280449.67542540655
1710,240011.2200977921
1711,251082.20411884575
1712,281629.96151768486
1713,257165.82942164433
1714,234265.1287438881
1715,209207.94376288843
1716,203504.49507887266
1717,195574.28505035816
1718,156026.20405378565
1719,219498.3074475003
1720,259424.88707289496
1721,192264.40158147644
1722,134184.67562822858
1723,156617.4227570861
1724,238020.017234253
1725,236413.0792811045
1726,190810.74229573295
1727,189065.5448416816
1728,196214.4120845662
1729,163790.56741651753
1730,160568.95879206667
1731,123739.22878166707
1732,112035.16884918744
1733,100709.82401075121
1734,117886.28508698381
1735,114675.77131065144
1736,105833.8379568297
1737,296498.4944480008
1738,220269.74294364336
1739,319800.7611928857
1740,235556.73320448445
1741,185527.1399710551
1742,180026.47626056266
1743,191120.1805276943
1744,260871.72520877188
1745,241554.85889156396
1746,243821.8282582641
1747,215940.6721380062
1748,242179.47031731857
1749,159575.12545417808
1750,156189.29496131185
1751,240019.30966968695
1752,103585.47762717097
1753,183033.65150128887
1754,232534.7902723411
1755,174929.69166178233
1756,96875.00310021266
1757,99751.27280527796
1758,138850.01649932284
1759,165371.0426134353
1760,164368.14929639315
1761,154888.57921886304
1762,180203.19063803577
1763,183431.7400058338
1764,107123.64708101517
1765,212068.75773101114
1766,186613.830548106
1767,210812.5016137443
1768,126432.49705880135
1769,191719.49916922953
1770,139526.02093720646
1771,131020.14516476751
1772,147958.63834956312
1773,113242.76278963475
1774,207556.25495824055
1775,134098.2920687073
1776,111524.15190241672
1777,87477.73750771233
1778,126406.81430590013
1779,80758.82896276517
1780,184516.20016252412
1781,127950.96078404202
1782,57137.18646587455
1783,138512.84739316022
1784,71753.89781222492
1785,109713.26616445184
1786,184344.21247814014
1787,181980.22988979495
1788,-3962.4855521410936
1789,93318.37384299235
1790,42393.10736160842
1791,254221.68012366118
1792,169183.16401797696
1793,149525.38133535464
1794,149405.1015804608
1795,139697.03030949412
1796,103504.67841809033
1797,136522.33695265744
1798,116399.46984361461
1799,83623.31314193131
1800,103771.13536875253
1801,121643.6913622492
1802,170604.1742333693
1803,180154.34107883647
1804,127633.78852148773
1805,136766.76099673635
1806,152481.7821805817
1807,180293.85062425886
1808,110971.29943859624
1809,107693.12189692771
1810,135941.83067987766
1811,95853.21599876485
1812,105329.57693466474
1813,122609.32387456996
1814,82350.71302134264
1815,-8963.798796531162
1816,75699.9559933811
1817,108827.5485157352
1818,168048.507423274
1819,134536.84385442268
1820,45296.1212950421
1821,145268.04368028487
1822,172146.79202990024
1823,8937.987494920846
1824,145294.1296918972
1825,120263.1435548861
1826,89044.96254268824
1827,114036.1717411871
1828,136476.47590587568
1829,155417.80752182845
1830,174682.27621917985
1831,186843.79583760398
1832,155724.63779556542
1833,161563.2503111614
1834,134767.548144307
1835,184055.5839195205
1836,166677.5316652269
1837,61959.925915146014
1838,132572.40915107843
1839,68925.16944478475
1840,134620.146301582
1841,136725.93931732536
1842,94346.92162461462
1843,121777.36947192694
1844,130524.73803064926
1845,138676.8321706513
1846,155653.45956718782
1847,164036.0183598476
1848,-16086.316048617125
1849,84628.78001794824
1850,118537.41086703609
1851,150580.1769462151
1852,119127.10577601031
1853,129634.75857199053
1854,180139.04955256358
1855,152500.24925334053
1856,228226.07741341647
1857,135241.50230722385
1858,161324.92042544042
1859,122672.41590629588
1860,150447.8762661873
1861,121445.35227076756
1862,308262.7148798716
1863,308262.7148798716
1864,308262.7148798716
1865,290537.9806045755
1866,299053.0405824834
1867,257084.31266911142
1868,281344.2166792541
1869,210143.6844950358
1870,236376.5208883786
1871,258810.78038021177
1872,175532.91390473698
1873,236219.9395068686
1874,128718.35705233226
1875,222898.53328171745
1876,200619.82532751164
1877,222182.89346640534
1878,227142.556172363
1879,113018.42068985081
1880,125500.39880609442
1881,248740.68707077694
1882,266902.02864897717
1883,213892.22613149113
1884,225763.3506843287
1885,243970.7847774832
1886,277734.2462699043
1887,218229.38315466628
1888,268587.8439783221
1889,170844.9487545772
1890,107565.87639462738
1891,149576.05428595096
1892,83328.60578028648
1893,132320.51390243717
1894,167192.94903934863
1895,148856.34940947942
1896,111780.40266100434
1897,114044.15980695211
1898,119317.56683232123
1899,148561.51442556898
1900,143565.68459864706
1901,142810.2181594954
1902,139807.58970857388
1903,232180.24324407452
1904,121352.7095655282
1905,196585.21621788875
1906,154670.22304667672
1907,202663.72107993718
1908,133831.12373790168
1909,149799.45680054696
1910,146663.46014389
1911,191989.0428531773
1912,284134.8763450184
1913,175571.80410125456
1914,44149.885480777826
1915,260827.32642766926
1916,-4458.5025172318565
1917,271287.0986526469
1918,130977.78466229816
1919,164692.56517695123
1920,196616.0643744669
1921,335943.3247456744
1922,291408.5753923999
1923,215869.39843755402
1924,226501.714426636
1925,233441.91874513472
1926,323539.23357521
1927,117998.9682599334
1928,167370.2160610992
1929,99401.80965445284
1930,127400.47383619356
1931,126738.1509200586
1932,140648.25674255518
1933,155425.86868648394
1934,190949.59912893083
1935,172433.63333106553
1936,191167.54167694598
1937,191583.9126814066
1938,177913.51527440478
1939,260456.91225889348
1940,219898.66634213342
1941,193030.9732251889
1942,189979.97392438888
1943,223976.466316642
1944,300909.99678427936
1945,313005.460844622
1946,190808.80560097005
1947,286280.7663197811
1948,184728.58729335666
1949,239345.12132813572
1950,196066.02666361793
1951,270813.1797032128
1952,244660.45373651502
1953,170385.74210813968
1954,219050.29426388512
1955,134731.22308154101
1956,311004.1795826589
1957,192932.07614977867
1958,290459.72103239293
1959,171337.1992515421
1960,93927.28473683028
1961,116827.9248765537
1962,115288.28463170049
1963,114809.00902896374
1964,120819.9727204747
1965,168979.13795679435
1966,173353.46970584174
1967,267636.29063181207
1968,351097.8286223344
1969,320829.8028749272
1970,360760.4956343721
1971,382366.6802251546
1972,319151.2501890843
1973,269871.24491512706
1974,290240.6218085652
1975,389478.8853474988
1976,266450.87694649
1977,320312.6108705511
1978,335019.70146684605
1979,312852.8682779656
1980,216963.98581418977
1981,306576.32860670495
1982,232869.3115286508
1983,232869.3115286508
1984,205995.82648999942
1985,234206.54258236475
1986,240532.8934086708
1987,202376.28259825544
1988,183463.5676886544
1989,213874.68108722894
1990,229215.86683767196
1991,216985.06353615806
1992,228330.0827413781
1993,191094.36998132733
1994,254088.7605808333
1995,207958.09559711628
1996,269166.9343769108
1997,312190.47367512085
1998,303367.5779434873
1999,242769.8602562826
2000,299206.2587910695
2001,257329.05910957395
2002,249186.1018896366
2003,273319.1558272571
2004,258483.5236698382
2005,244287.62662269967
2006,235882.6407347701
2007,275183.99043974257
2008,203765.828133594
2009,194965.20833751443
2010,210969.79754976998
2011,158411.82420784398
2012,198085.63367830706
2013,182958.35384245147
2014,191631.85332828853
2015,206198.69411929138
2016,192619.00225705327
2017,209604.81849226123
2018,113280.22107457928
2019,112731.14452793612
2020,106580.65316588432
2021,101668.37521622446
2022,190618.8095941639
2023,166260.4545041623
2024,247940.52271988755
2025,345503.39504264505
2026,204530.7690199518
2027,158626.4579700923
2028,191525.8686370703
2029,181119.02144203102
2030,274974.97528906283
2031,244698.9598421785
2032,255246.386496851
2033,267902.7910832071
2034,187925.47834740393
2035,217720.40591815813
2036,227204.211265106
2037,228636.83233555895
2038,307574.7947382801
2039,217000.2046208661
2040,322706.2880582551
2041,248124.35403924552
2042,223335.55843770388
2043,187932.13543402217
2044,217740.42444516113
2045,223233.1545948966
2046,187590.7270785342
2047,143444.8213153712
2048,129775.41484968993
2049,197557.5614402888
2050,195352.17692249175
2051,71264.634290813
2052,136226.51438742667
2053,135262.27766372194
2054,56212.54630128178
2055,164513.66229587724
2056,124485.30100089405
2057,113519.26491916669
2058,213168.72889653663
2059,128983.52083152719
2060,157810.08768712333
2061,189324.345039455
2062,122059.80382322054
2063,91497.77896316862
2064,136069.39408734604
2065,117916.43881255994
2066,184842.7701365864
2067,120108.9511091439
2068,203012.83330507972
2069,42281.77909700782
2070,101647.23432463128
2071,71468.87992597907
2072,156362.80342124356
2073,127397.21822485607
2074,200353.25782017666
2075,147436.47875183937
2076,108403.59740765672
2077,137683.30260923714
2078,116961.85690441984
2079,145409.7691750005
2080,124583.08366767853
2081,137619.95537471212
2082,179956.87686748267
2083,148742.04343607207
2084,93581.04488762957
2085,126150.0169009224
2086,128278.15037214942
2087,142858.43958151597
2088,120693.33350591711
2089,74679.41352712829
2090,147211.53205984877
2091,109072.78553476208
2092,137738.45289393584
2093,140710.22177178808
2094,139214.2654925438
2095,154891.0131206219
2096,72973.15817049681
2097,87726.59183046292
2098,154273.82093064184
2099,-2407.312287794426
2100,83032.59766350174
2101,150311.1447097736
2102,150834.18521806877
2103,85692.28980850684
2104,190188.6464406331
2105,114413.65926579107
2106,54075.93704879936
2107,251034.04642760544
2108,111363.11866363278
2109,107209.69796357793
2110,120730.97083270666
2111,166489.34680641652
2112,147474.9078397695
2113,119539.2905901915
2114,126244.75702977297
2115,170896.71063690493
2116,123172.34035392525
2117,156962.4102027954
2118,132161.3019316257
2119,121348.27977042017
2120,108559.24873604532
2121,86231.96271504252
2122,81889.75386922294
2123,67569.47771865106
2124,208520.27737437072
2125,168447.36568776146
2126,176138.365503927
2127,190890.75721967616
2128,143069.47497921973
2129,110698.66118292348
2130,147526.39451416512
2131,202178.22560823825
2132,131872.68495820602
2133,146905.12068675086
2134,124386.59366928786
2135,86410.76370631065
2136,54644.41058962629
2137,124078.79059983534
2138,129558.1780274508
2139,156609.1752786762
2140,125902.10262216302
2141,130278.79945651186
2142,123809.44249713887
2143,145705.71352069452
2144,133490.4682298384
2145,121411.1740917645
2146,150376.67379264697
2147,164438.32994443178
2148,137439.55904660583
2149,129905.01890412322
2150,219694.98514105193
2151,130110.37862984557
2152,162654.93137529935
2153,160727.11748572532
2154,96094.33761062752
2155,141593.55412357207
2156,265237.000321636
2157,235770.43386515393
2158,235185.78481906326
2159,221532.28581581265
2160,187017.57082065847
2161,270829.5482428598
2162,352649.64424774656
2163,302889.40172617626
2164,250505.76740692928
2165,188499.35072463728
2166,140043.70189076872
2167,218326.14853681927
2168,197461.42931418074
2169,206484.64846419543
2170,222268.11780816712
2171,137473.29623270105
2172,139259.28830392705
2173,164247.9668491981
2174,254823.85166267585
2175,293741.226376605
2176,284913.4655332039
2177,259794.46617281367
2178,232884.73078446486
2179,148679.62526324159
2180,252709.10226867045
2181,224032.41001938377
2182,248310.66214223206
2183,216932.04710318334
2184,125168.70915530855
2185,111926.55959455227
2186,162257.45000729128
2187,158161.97270115162
2188,165747.50461644283
2189,250203.51811181894
2190,49573.19777076389
2191,49573.19777076389
2192,61183.74337283173
2193,95498.56952935155
2194,74507.53077993146
2195,84899.47731535835
2196,80371.34037607862
2197,114482.90422053752
2198,170439.78229369945
2199,182822.2095611666
2200,123983.85526887234
2201,142865.21715955762
2202,188460.71439743578
2203,156401.5420747986
2204,167464.74384440295
2205,122087.84314793022
2206,135466.66134293308
2207,202029.77504306287
2208,226026.79965778883
2209,209694.19598166202
2210,133831.12373790168
2211,124632.36142524495
2212,132179.63387049176
2213,95051.06479569245
2214,137922.22554070246
2215,91415.6803825146
2216,171887.26019702316
2217,-5335.47888789
2218,65263.65787982498
2219,71698.5819707259
2220,60166.44896847545
2221,260827.32642766926
2222,241612.11724432674
2223,280716.1280420418
2224,230771.21765385498
2225,140030.97296958906
2226,188292.11773544294
2227,211642.6038028989
2228,262285.10040214565
2229,240219.2958333192
2230,145115.4539431953
2231,219987.03000564175
2232,204097.6934751554
2233,179532.94033238897
2234,240325.24101785966
2235,226200.6434835696
2236,276833.0945152764
2237,303903.44846348977
2238,233816.1999343729
2239,133754.99708379502
2240,178321.69135824358
2241,139727.65728840046
2242,135775.73454642063
2243,129107.07636776124
2244,90562.9076169671
2245,79315.57202036306
2246,130780.78751644096
2247,120633.23111684597
2248,106609.14892761479
2249,114946.7296659064
2250,124452.89820704842
2251,131458.38972291863
2252,204373.14778396836
2253,156201.17852185853
2254,172381.71194948955
2255,197920.49922497733
2256,195315.69131895597
2257,231948.0824055809
2258,192798.16176103498
2259,190209.20573606784
2260,163735.12680658558
2261,207675.39342310745
2262,222538.58794372552
2263,302417.9917111781
2264,371355.5320809593
2265,173590.64366090973
2266,276318.48326605465
2267,318348.84268138
2268,334801.1983889472
2269,181283.81982719852
2270,191142.14053692948
2271,229058.57650469057
2272,211843.50358550902
2273,169946.1696402831
2274,186937.8766150137
2275,185461.10628809896
2276,194969.06471605436
2277,201368.05386806
2278,155198.48171855812
2279,118224.23129411368
2280,87964.24150757212
2281,194560.07032782794
2282,195691.6048118251
2283,122866.29472931963
2284,135919.51789007266
2285,162753.33904427942
2286,115105.10941140098
2287,306579.565297154
2288,278256.0708849279
2289,319315.74032142176
2290,359551.55425373
2291,301980.000690202
2292,344874.4453791629
2293,379082.56293100724
2294,355115.80398031743
2295,372543.5772884458
2296,288364.38213224197
2297,269310.85948200175
2298,306029.2507135526
2299,347916.89595650043
2300,299644.72389325616
2301,252639.37016512663
2302,252451.71309912787
2303,268802.7827071636
2304,269498.0580446322
2305,193351.71741814213
2306,193351.71741814213
2307,199157.64034731966
2308,253122.23949035606
2309,272452.41928796447
2310,230866.201595176
2311,219682.51913052914
2312,182980.87271124567
2313,184514.67935236357
2314,191668.94624478696
2315,181216.12861802592
2316,205162.89658591826
2317,195412.75353509188
2318,182771.24147192016
2319,196694.1090359541
2320,206883.2332167162
2321,258895.41938474937
2322,208149.2334222144
2323,181107.1359830771
2324,176582.20315387426
2325,232117.34536175034
2326,177218.43994707265
2327,227096.39328539558
2328,229525.5001495995
2329,196471.90879902104
2330,194754.0215616168
2331,325226.42642638716
2332,357214.77038395964
2333,311448.7389239005
2334,269376.063917337
2335,264411.91243711696
2336,305412.7156565727
2337,218116.067783969
2338,263765.67534569395
2339,250777.0342237351
2340,339961.9006002012
2341,233501.76354628918
2342,251094.7177731723
2343,230183.82983989757
2344,247010.6758242359
2345,269512.2352789289
2346,232700.19254805427
2347,214608.10224275314
2348,239904.84897433105
2349,168765.81834040233
2350,258556.84433389758
2351,256094.57893411955
2352,277123.8493908299
2353,261673.91000791243
2354,151633.69614910893
2355,173117.12613779143
2356,154682.11511402694
2357,227933.59783422295
2358,199322.66449216031
2359,140230.10684051178
2360,111281.19511912577
2361,132420.80532726436
2362,267233.4300829489
2363,135006.16279722494
2364,162025.61910395673
2365,235132.9810259624
2366,213977.22591387387
2367,252234.5445815248
2368,216253.11373935337
2369,252996.51101646596
2370,178441.7916917873
2371,183428.78906816407
2372,212699.97132834676
2373,259004.0207383542
2374,280664.15483725886
2375,241826.34238306084
2376,286507.33653973043
2377,330914.4733473556
2378,151004.8367737315
2379,226119.91048950353
2380,150080.19449442485
2381,174679.82938709506
2382,208660.8501027522
2383,233178.4203300716
2384,241725.05944143585
2385,154174.67098672455
2386,137444.11867180723
2387,127417.74246081454
2388,91878.55733606825
2389,122581.36386350729
2390,130050.6940435362
2391,121711.70706448308
2392,103133.50987260323
2393,181046.68466665642
2394,148760.36089418712
2395,210852.58212706423
2396,159080.34531288035
2397,210814.8624007837
2398,117337.58950821334
2399,28913.428462211974
2400,16785.618735945085
2401,104829.12410027487
2402,122557.80680042994
2403,194064.14888523822
2404,134723.93157102563
2405,165881.888054844
2406,134319.6690239436
2407,112247.66102709388
2408,131282.37728156964
2409,127324.85541084246
2410,197779.83989188634
2411,104405.11376467603
2412,147506.6147186912
2413,131895.5849121723
2414,126901.200830149
2415,177946.04801943572
2416,133433.8321362331
2417,131490.1780586054
2418,116498.7878803045
2419,131317.30029422953
2420,103654.87918094941
2421,132842.61060672998
2422,102202.26651529898
2423,108514.49108038703
2424,172822.13683342445
2425,245532.78219825146
2426,129990.53851237381
2427,117053.90276494878
2428,184441.90422037384
2429,104343.86557782092
2430,130163.9584701946
2431,116297.87418463104
2432,128280.63447194034
2433,128882.20414134604
2434,136807.86286183237
2435,149871.18945248146
2436,68696.98214258556
2437,101189.09961348772
2438,106516.61663425225
2439,114153.11053586239
2440,142650.57249298762
2441,104624.33141638967
2442,109319.67249080283
2443,113889.61396470759
2444,120248.98674617126
2445,70355.66992003308
2446,139025.4269548182
2447,208548.99562023696
2448,145827.78990854835
2449,108405.40231933794
2450,172463.61152448622
2451,125750.22767256433
2452,222964.93872714601
2453,51115.104169335915
2454,84701.93344626669
2455,107993.0102337012
2456,129171.20035297563
2457,122877.80741532939
2458,120328.40678647021
2459,94975.73199553997
2460,152006.42175588664
2461,111238.28995644045
2462,137581.78380474774
2463,120364.05518749147
2464,205566.92154896143
2465,142430.81253919238
2466,122070.26330624032
2467,166709.6322513204
2468,90844.05868420773
2469,108583.99950416596
2470,205294.96720501943
2471,210253.54133473407
2472,201350.91018749797
2473,115872.86826653499
2474,99905.07522406732
2475,230970.3300252424
2476,116717.08528609434
2477,111698.45939251385
2478,173240.69684347976
2479,109533.06293013738
2480,136598.12780370237
2481,120136.90928335465
2482,118081.33820925117
2483,106397.22583147464
2484,122555.28765569092
2485,107750.9403677762
2486,153202.92665743968
2487,204173.51659723837
2488,157857.66194620915
2489,165463.0866187096
2490,139178.3029007085
2491,60148.35124517861
2492,190705.37967734016
2493,127762.78898695507
2494,159491.94912404963
2495,82489.24516556994
2496,240995.48831207748
2497,162522.49921971187
2498,99271.99720254121
2499,60087.25484986114
2500,128570.33936830796
2501,142170.92065249826
2502,150365.95980014233
2503,102658.03231313475
2504,203953.93581608566
2505,222382.6966015608
2506,273985.1839015165
2507,321413.4313251467
2508,273985.1839015165
2509,245871.66711272695
2510,247446.02146817814
2511,207839.07680007443
2512,221094.28011208703
2513,219085.24827279965
2514,225183.58328438993
2515,143140.1941196632
2516,164602.6592612078
2517,128718.35705233226
2518,140030.80414817203
2519,226775.67588191922
2520,214331.04104020586
2521,211665.75264764973
2522,225402.93798388797
2523,119939.02027866594
2524,134393.63179330062
2525,133160.70223216526
2526,136734.28575189388
2527,111268.4624540715
2528,119581.66158445133
2529,124624.52601148956
2530,89588.10837813024
2531,244177.81473931158
2532,231614.6319996675
2533,214935.12385780248
2534,249833.71838922706
2535,299144.52046260005
2536,228296.45657625538
2537,229417.61692734133
2538,198219.51905545127
2539,198975.72816363606
2540,196540.42372116167
2541,198576.87774966564
2542,166669.49468681542
2543,110552.58514218382
2544,117085.31404609629
2545,129993.92156689917
2546,159620.84023545915
2547,150782.78325067414
2548,161603.7985244242
2549,158397.89648744208
2550,643481.3900142617
2551,149314.7212312296
2552,119755.40473553957
2553,49573.19777076389
2554,115270.01884278003
2555,109937.21911261184
2556,70960.8420968207
2557,91575.66362194088
2558,192315.8470924606
2559,138791.60583861335
2560,136550.42771862587
2561,137408.53627228108
2562,127168.82092538942
2563,144507.5454019392
2564,194993.6625304774
2565,92018.0325124762
2566,139747.14326416212
2567,126612.87592670484
2568,196488.45083573577
2569,193355.54814261594
2570,134556.20679525938
2571,189968.57262294018
2572,192166.72837371868
2573,232504.4260494674
2574,256643.8068332395
2575,135842.28011912247
2576,136572.4304219149
2577,144596.06709943176
2578,84690.66269288049
2579,3813.978068095399
2580,153431.42987583415
2581,118768.8399559746
2582,112509.46186800068
2583,258122.44703541463
2584,168123.97336365865
2585,196111.4335320408
2586,219590.3050564041
2587,220272.66355302767
2588,145107.39199146722
2589,149230.16851242143
2590,221303.58617342683
2591,205336.8749915082
2592,248863.04752489994
2593,253613.4106441955
2594,196114.01428493718
2595,225464.099689628
2596,298140.14255013433
2597,207065.5611657002
2598,268637.1944387241
2599,326003.2737864661
2600,125526.27096893848
2601,152966.27092783106
2602,88080.10091440962
2603,80888.15153156244
2604,75796.20487050014
2605,89997.20332535612
2606,130153.66372272116
2607,180305.14473915938
2608,181569.01335563324
2609,145317.64570880542
2610,87597.18921327987
2611,146429.5871022076
2612,153057.5262763966
2613,106609.14892761479
2614,113016.00212901854
2615,163062.61751351226
2616,130723.92255466874
2617,204347.35560126812
2618,191512.28420372983
2619,246544.50907770288
2620,181911.48201873596
2621,187523.1658534673
2622,195498.47202911065
2623,261413.4440529782
2624,289330.65330021596
2625,331387.508764185
2626,174361.7064977535
2627,209615.2523741948
2628,344803.9614911864
2629,400953.5916760091
2630,314433.93984897085
2631,375555.56625536154
2632,344308.71653294656
2633,285709.27664291975
2634,321020.44216504274
2635,157082.58495580568
2636,214055.91852638498
2637,174107.99335856433
2638,253585.10001663794
2639,191504.29179554782
2640,158976.52963014715
2641,99801.82946369424
2642,205761.4111073292
2643,134191.63956775586
2644,141672.0751269313
2645,117658.2480661422
2646,112633.75985689065
2647,122387.01912658289
2648,156165.7822396832
2649,138084.98244478065
2650,161548.849264669
2651,169458.41355953086
2652,347301.3187027939
2653,269682.0175811085
2654,264083.28831364773
2655,311936.4903329115
2656,299159.94776579994
2657,302571.1240265432
2658,277749.98716737307
2659,290525.34568096907
2660,307843.54722667416
2661,304843.6543440081
2662,303203.1941554358
2663,278075.6280944152
2664,271086.285890348
2665,294804.4663838097
2666,281543.8139023143
2667,178413.03927437542
2668,198632.65336946235
2669,195892.0291378284
2670,288853.73808875703
2671,198632.65336946235
2672,211250.43949117302
2673,223598.83801906742
2674,226498.11786995153
2675,195453.10788449598
2676,208356.52477634908
2677,210317.5712164396
2678,268425.72205899213
2679,263245.91225945833
2680,283349.38580581243
2681,351146.0070057784
2682,315854.74948095833
2683,391938.70974499336
2684,300565.3954975754
2685,316672.39182869974
2686,257162.94894928648
2687,275672.3686585354
2688,248283.97038270836
2689,226414.99401614
2690,362360.8244945789
2691,197982.03647311544
2692,154957.23354207515
2693,220418.57647995884
2694,154154.14739311393
2695,215245.28164779488
2696,205226.0394762091
2697,204560.16497691558
2698,191947.6462173753
2699,195452.0600637768
2700,178155.46844210662
2701,161523.13216042263
2702,124513.3518388907
2703,145935.0150674621
2704,142321.90671025123
2705,114238.77228005254
2706,107312.4718431728
2707,118896.4083659912
2708,118109.38756617089
2709,95467.04432386649
2710,109847.70894461847
2711,289060.5593071084
2712,319927.89960829495
2713,194809.26460919087
2714,177493.14883624413
2715,180695.78369812365
2716,165689.4006349016
2717,187594.5665218609
2718,252341.90988153592
2719,147503.4207133646
2720,195558.2552991507
2721,133485.2245309467
2722,167398.44104901864
2723,153219.6624502726
2724,104690.44166995422
2725,121201.32848703722
2726,130389.48848354002
2727,181695.8376663488
2728,171763.35980068776
2729,139697.22688102815
2730,137388.45515475003
2731,104889.82487988984
2732,107801.04309457983
2733,167213.1931323104
2734,162559.87679825095
